,CODE_INSEE,CODE_POSTAL,COMMUNE,DEPARTEMENT,CODE_DEPARTEMENT,SUPERFICIE_2016,POPULATION_2016,DENSITE_POP_2016,MAIRIE,ADRESSE_MAIRIE,TELEPHONE_MAIRIE,E_MAIL_MAIRIE,SITE_INTERNET_MAIRIE,INTERCOMMUNALITE,LATITUDE,LONGITUDE,COORD_GEO,PNR
480,6121,6230,Saint-Jean-Cap-Ferrat,ALPES-MARITIMES,6,3,1618,584,Mairie de Saint-Jean-Cap-Ferrat,21 avenue Denis-SÃ©mÃ©ria,493765100.0,sylvie.tellier@saintjeancapferrat.fr,http://www.saint-jean-cap-ferrat.fr,MÃ©tropole Nice CÃ´te d'Azur,43.6918983459,7.3327999114999995,"(43.6918983459, 7.3327999114999995)",
481,6122,6640,Saint-Jeannet,ALPES-MARITIMES,6,15,4099,280,Mairie de Saint-Jeannet,54 rue du ChÃ¢teau,493594945.0,,http://www.saintjeannet.com,MÃ©tropole Nice CÃ´te d'Azur,43.7477989197,7.143330097200001,"(43.7477989197, 7.143330097200001)",Parc naturel régional des Préalpes d'Azur
482,6123,6708,Saint-Laurent-du-Var,ALPES-MARITIMES,6,9,28645,3051,Mairie de Saint-Laurent-du-Var,222 esplanade du Levant,492124242.0,ville@saintlaurentduvar.fr,http://www.saintlaurentduvar.fr,MÃ©tropole Nice CÃ´te d'Azur,43.6758880615,7.1919970512399995,"(43.6758880615, 7.1919970512399995)",
483,6124,6260,Saint-Léger,ALPES-MARITIMES,6,5,57,13,Mairie de Saint-LÃ©ger,Place de la Mairie,493051000.0,mairiesaintleger@gmail.com,,CC Alpes d'Azur,44.000428,6.827476,"(44.000428, 6.827476)",
484,6125,6470,Saint-Martin-d'Entraunes,ALPES-MARITIMES,6,40,131,3,Mairie de Saint-Martin-d'Entraunes,Le Village,961564066.0,mairie@saint-martin-dentraunes.com,,CC Alpes d'Azur,44.1425933838,6.76108789444,"(44.1425933838, 6.76108789444)",
485,6126,6670,Saint-Martin-du-Var,ALPES-MARITIMES,6,5,2940,604,Mairie de Saint-Martin-du-Var,Place Alexis-Maiffredi,492082150.0,mairie@saintmartinduvar.fr,http://www.saintmartinduvar.fr,MÃ©tropole Nice CÃ´te d'Azur,43.821899414099995,7.1912698745700006,"(43.821899414099995, 7.1912698745700006)",
486,6127,6450,Saint-Martin-Vésubie,ALPES-MARITIMES,6,97,1394,14,Mairie de Saint-Martin-VÃ©subie,Place Charles-de-Gaulle,493036000.0,mairie@saintmartinvesubie.fr,http://www.saintmartinvesubie.fr,MÃ©tropole Nice CÃ´te d'Azur,44.069698333699996,7.25681018829,"(44.069698333699996, 7.25681018829)",
487,6128,6570,Saint-Paul-de-Vence,ALPES-MARITIMES,6,7,3456,475,Mairie de Saint-Paul-de-Vence,Place de la Mairie,493324100.0,mairie@saint-pauldevence.fr,http://www.saintpauldevence.org,CA de Sophia Antipolis,43.696875,7.122122500000001,"(43.696875, 7.122122500000001)",
488,6129,6420,Saint-Sauveur-sur-Tinée,ALPES-MARITIMES,6,32,323,10,Mairie de Saint-Sauveur-sur-TinÃ©e,Place de la Mairie,493020022.0,mairie.st-sauveur-sur-tinee@wanadoo.fr,http://www.saintsauveursurtinee.fr,MÃ©tropole Nice CÃ´te d'Azur,44.082599639899996,7.1056098938,"(44.082599639899996, 7.1056098938)",
489,6130,6460,Saint-Vallier-de-Thiey,ALPES-MARITIMES,6,52,3560,68,Mairie de Saint-Vallier-de-Thiey,2 place de l'ApiÃ©,492603200.0,mairie@mairie-saintvallierdethiey.fr,http://www.mairie-saintvallierdethiey.fr,CA du Pays de Grasse,43.698398590100005,6.84811019897,"(43.698398590100005, 6.84811019897)",Parc naturel régional des Préalpes d'Azur
490,6131,6910,Sallagriffon,ALPES-MARITIMES,6,10,47,5,Mairie de Sallagriffon,3 place de la Mairie,493058605.0,mairie.sallagriffon@orange.fr,,CC Alpes d'Azur,43.883480072,6.90566205978,"(43.883480072, 6.90566205978)",Parc naturel régional des Préalpes d'Azur
491,6132,6540,Saorge,ALPES-MARITIMES,6,84,461,5,Mairie de Saorge,Avenue du Docteur-Joseph-Daveo,493045123.0,mairie.saorge@wanadoo.fr,http://www.saorge.fr,CA de la Riviera FranÃ§aise,43.9878768921,7.5509557724,"(43.9878768921, 7.5509557724)",
492,6133,6470,Sauze,ALPES-MARITIMES,6,28,74,3,Mairie de Sauze,Place de la Mairie,493055186.0,mairiesauze06@gmail.com,,CC Alpes d'Azur,44.0874652,6.835873599999999,"(44.0874652, 6.835873599999999)",
493,6134,6750,Séranon,ALPES-MARITIMES,6,23,506,22,Mairie de SÃ©ranon,4 rue de la Mairie,493603040.0,mairiedeseranon@wanadoo.fr,http://www.seranon.fr,CA du Pays de Grasse,43.7742996216,6.70433998108,"(43.7742996216, 6.70433998108)",Parc naturel régional des Préalpes d'Azur
494,6135,6910,Sigale,ALPES-MARITIMES,6,6,201,36,Mairie de Sigale,7 place de l'Ã‰glise,493058352.0,mairie-sigale@wanadoo.fr,http://www.sigale.fr,CC Alpes d'Azur,43.871984399999995,6.964604,"(43.871984399999995, 6.964604)",Parc naturel régional des Préalpes d'Azur
495,6136,6380,Sospel,ALPES-MARITIMES,6,62,3815,61,Mairie de Sospel,1 place Saint-Pierre,493043300.0,secretariat@sospel.fr,http://www.sospel.fr,CA de la Riviera FranÃ§aise,43.8773002625,7.450009822849999,"(43.8773002625, 7.450009822849999)",
496,6137,6530,Spéracèdes,ALPES-MARITIMES,6,3,1317,380,Mairie de SpÃ©racÃ¨des,11 boulevard du Docteur-Sauvy,493605873.0,mairiesperacedes@free.fr,http://www.speracedes.fr,CA du Pays de Grasse,43.647800445600005,6.85687017441,"(43.647800445600005, 6.85687017441)",Parc naturel régional des Préalpes d'Azur
497,6138,6590,Théoule-sur-Mer,ALPES-MARITIMES,6,11,1476,138,Mairie de ThÃ©oule-sur-Mer,1 place du GÃ©nÃ©ral-Bertrand,492974777.0,mairie@ville-theoulesurmer.fr,http://www.ville-theoulesurmer.fr,CA Cannes Pays de LÃ©rins,43.5060005188,6.93998003006,"(43.5060005188, 6.93998003006)",
498,6139,6710,Thiéry,ALPES-MARITIMES,6,22,107,5,Mairie de ThiÃ©ry,6 la CarriÃ¨re,493057998.0,mairie.thiery@wanadoo.fr,http://www.thiery.fr,CC Alpes d'Azur,43.9780708,7.030336900000001,"(43.9780708, 7.030336900000001)",
499,6140,6530,Le Tignet,ALPES-MARITIMES,6,11,3228,284,Mairie du Tignet,Avenue de l'HÃ´tel-de-Ville,493666666.0,mairie.letignet@wanadoo.fr,http://www.letignet.fr,CA du Pays de Grasse,43.639995,6.846153,"(43.639995, 6.846153)",
500,6141,6830,Toudon,ALPES-MARITIMES,6,18,338,18,Mairie de Toudon,AllÃ©e Saint-Jean,493085525.0,mairie-de-toudon@wanadoo.fr,,CC Alpes d'Azur,43.901691,7.114222,"(43.901691, 7.114222)",Parc naturel régional des Préalpes d'Azur
501,6142,6440,Touët-de-l'Escarène,ALPES-MARITIMES,6,5,285,62,Mairie de TouÃ«t-de-l'EscarÃ¨ne,1 rue du Four,493917373.0,mairietouetdelescarene@wanadoo.fr,http://www.touetdelescarene.fr,CC du Pays des Paillons,43.884101867700004,7.3614101409899995,"(43.884101867700004, 7.3614101409899995)",
502,6143,6710,Touët-sur-Var,ALPES-MARITIMES,6,14,673,47,Mairie de TouÃ«t-sur-Var,4300 avenue du GÃ©nÃ©ral-de-Gaulle,493057557.0,mairie.touet-sur-var@wanadoo.fr,http://www.touetsurvar.org,CC Alpes d'Azur,43.947700500500005,7.0061101913499995,"(43.947700500500005, 7.0061101913499995)",
503,6144,6420,La Tour,ALPES-MARITIMES,6,36,573,16,Mairie de La Tour,Grand'place,493020527.0,mairie.latoursurtinee@orange.fr,http://www.latoursurtinee.fr,MÃ©tropole Nice CÃ´te d'Azur,43.946172,7.184039,"(43.946172, 7.184039)",
504,6145,6830,Tourette-du-Château,ALPES-MARITIMES,6,10,128,13,Mairie de Tourette-du-ChÃ¢teau,22 place de la Fontaine,493085983.0,mairie@touretteduchateau.fr,http://touretteduchateau.fr,CC Alpes d'Azur,43.849800109899995,7.162859916689999,"(43.849800109899995, 7.162859916689999)",Parc naturel régional des Préalpes d'Azur
505,6146,6420,Tournefort,ALPES-MARITIMES,6,10,164,17,Mairie de Tournefort,63 route de Massoins,493029056.0,mairie.tournefort@wanadoo.fr,,MÃ©tropole Nice CÃ´te d'Azur,43.9463996887,7.151169776919999,"(43.9463996887, 7.151169776919999)",
506,6147,6690,Tourrette-Levens,ALPES-MARITIMES,6,16,4919,298,Mairie de Tourrette-Levens,70 place du Docteur-Paul-Simon,493910016.0,mairie@tourrette-levens.fr,http://tourrette-levens.fr,MÃ©tropole Nice CÃ´te d'Azur,43.7868995667,7.2767701149,"(43.7868995667, 7.2767701149)",
507,6148,6140,Tourrettes-sur-Loup,ALPES-MARITIMES,6,29,3988,136,Mairie de Tourrettes-sur-Loup,1 place Maximin-Escalier,493593011.0,mairie@tsl06.com,http://www.tourrettessurloup.com,CA de Sophia Antipolis,43.715599060100004,7.059160232539999,"(43.715599060100004, 7.059160232539999)",Parc naturel régional des Préalpes d'Azur
508,6149,6340,La Trinité,ALPES-MARITIMES,6,15,10083,677,Mairie de La TrinitÃ©,19 rue de l'HÃ´tel-de-Ville,493276400.0,,http://www.ville-de-la-trinite.fr,MÃ©tropole Nice CÃ´te d'Azur,43.7430992126,7.313610076900001,"(43.7430992126, 7.313610076900001)",
509,6150,6320,La Turbie,ALPES-MARITIMES,6,7,3105,421,Mairie de La Turbie,Avenue de la Victoire,492415161.0,accueil@ville-la-turbie.fr,http://www.ville-la-turbie.fr,CA de la Riviera FranÃ§aise,43.7453994751,7.39882993698,"(43.7453994751, 7.39882993698)",
510,6151,6450,Utelle,ALPES-MARITIMES,6,68,853,13,Mairie d'Utelle,Saint-Jean-la-RiviÃ¨re,493031701.0,mairie.utelle@wanadoo.fr,,MÃ©tropole Nice CÃ´te d'Azur,43.917083740200006,7.24776077271,"(43.917083740200006, 7.24776077271)",
511,6152,6906,Valbonne,ALPES-MARITIMES,6,20,13070,653,Mairie de Valbonne,1 place de l'HÃ´tel-de-Ville,493123100.0,mairie@ville-valbonne.fr,http://www.ville-valbonne.fr,CA de Sophia Antipolis,43.64152,7.009186,"(43.64152, 7.009186)",
512,6153,6420,Valdeblore,ALPES-MARITIMES,6,93,851,9,Mairie de Valdeblore,La Bolline,493232580.0,mairie.valdeblore@wanadoo.fr,http://www.ville-valdeblore.fr,MÃ©tropole Nice CÃ´te d'Azur,44.0728988647,7.166989803310001,"(44.0728988647, 7.166989803310001)",
513,6154,6750,Valderoure,ALPES-MARITIMES,6,25,441,18,Mairie de Valderoure,85 rue de la Mairie,493604771.0,mairie-valderoure@orange.fr,http://ville-valderoure.fr,CA du Pays de Grasse,43.7742996216,6.70433998108,"(43.7742996216, 6.70433998108)",Parc naturel régional des Préalpes d'Azur
514,6155,6220,Vallauris,ALPES-MARITIMES,6,13,26618,2027,Mairie de Vallauris,Place Jacques-Cavasse,493642424.0,groupecabmaire@vallauris.fr,http://www.vallauris-golfe-juan.fr,CA de Sophia Antipolis,43.57949829100001,7.052969932560001,"(43.57949829100001, 7.052969932560001)",
515,6156,6450,Venanson,ALPES-MARITIMES,6,18,157,9,Mairie de Venanson,1 rue de la Mairie,493032305.0,mairie@venanson.fr,http://www.venanson.fr,MÃ©tropole Nice CÃ´te d'Azur,44.0532989502,7.2539601326,"(44.0532989502, 7.2539601326)",
516,6157,6142,Vence,ALPES-MARITIMES,6,39,18599,473,Mairie de Vence,Place Georges-Clemenceau,493584100.0,mairie@ville-vence.fr,http://www.vence.fr,MÃ©tropole Nice CÃ´te d'Azur,43.7226982117,7.11346006393,"(43.7226982117, 7.11346006393)",Parc naturel régional des Préalpes d'Azur
517,6158,6710,Villars-sur-Var,ALPES-MARITIMES,6,25,757,30,Mairie de Villars-sur-Var,3 place Robini,493053232.0,mairie.villars-sur-var@wanadoo.fr,http://www.villarssurvar.net,CC Alpes d'Azur,43.937000274700004,7.09697008133,"(43.937000274700004, 7.09697008133)",
518,6159,6230,Villefranche-sur-Mer,ALPES-MARITIMES,6,5,5098,1034,Mairie de Villefranche-sur-Mer,Citadelle,493763333.0,mairie@villefranche-sur-mer.fr,http://www.villefranche-sur-mer.fr,MÃ©tropole Nice CÃ´te d'Azur,43.7042007446,7.31015014648,"(43.7042007446, 7.31015014648)",
519,6160,6470,Villeneuve-d'Entraunes,ALPES-MARITIMES,6,28,74,3,Mairie de Villeneuve-d'Entraunes,4 place Jean-Claude-Coste,493055472.0,mairie-de-villeneuvedentraunes@wanadoo.fr,,CC Alpes d'Azur,44.121242523199996,6.79386281967,"(44.121242523199996, 6.79386281967)",
520,6161,6270,Villeneuve-Loubet,ALPES-MARITIMES,6,20,14672,735,Mairie de Villeneuve-Loubet,Place de la RÃ©publique,492026000.0,dgs@mairie-villeneuve-loubet.fr,http://www.villeneuveloubet.fr,CA de Sophia Antipolis,43.658148600000004,7.121737700000001,"(43.658148600000004, 7.121737700000001)",
521,6162,6430,La Brigue,ALPES-MARITIMES,6,94,698,7,Mairie de La Brigue,Place Saint-Martin,493043600.0,mairielabrigue@fr.oleane.com,http://www.labrigue.fr,CA de la Riviera FranÃ§aise,44.063709259,7.615180969239999,"(44.063709259, 7.615180969239999)",
522,6163,6430,Tende,ALPES-MARITIMES,6,177,2184,12,Mairie de Tende,1 place du GÃ©nÃ©ral-de-Gaulle,493043500.0,maire.tende@fr.oleane.com,,CA de la Riviera FranÃ§aise,44.0637016296,7.615180015560001,"(44.0637016296, 7.615180015560001)",
523,13001,13096,Aix-en-Provence,BOUCHES-DU-RHONE,13,188,143006,762,Mairie d'Aix-en-Provence,CS 30715,442919000.0,http://www.aixenprovence.fr/Nous-contacter-3595,http://www.mairie-aixenprovence.fr,MÃ©tropole d'Aix-Marseille-Provence,43.5299987793,5.44775009155,"(43.5299987793, 5.44775009155)",
524,13002,13718,Allauch,BOUCHES-DU-RHONE,13,50,21228,421,Mairie d'Allauch,Place Pierre-Bellot,491104800.0,info@allauch.com,http://www.allauch.com,MÃ©tropole d'Aix-Marseille-Provence,43.336299896199996,5.48191022873,"(43.336299896199996, 5.48191022873)",
525,13003,13980,Alleins,BOUCHES-DU-RHONE,13,17,2519,149,Mairie d'Alleins,Cours Victor-Hugo,490593705.0,mairie.alleins@gmail.com,http://www.alleins.com,MÃ©tropole d'Aix-Marseille-Provence,43.703346252399996,5.16041612625,"(43.703346252399996, 5.16041612625)",
526,13004,13123,Arles,BOUCHES-DU-RHONE,13,758,52857,70,Mairie d'Arles,Place de la RÃ©publique,490493636.0,,http://www.ville-arles.fr,CA d'Arles-Crau-Camargue-Montagnette,43.41488270000001,4.7364107,"(43.41488270000001, 4.7364107)",Parc naturel régional de Camargue
527,13005,13400,Aubagne,BOUCHES-DU-RHONE,13,55,45290,826,Mairie d'Aubagne,7 boulevard Jean-JaurÃ¨s,442181919.0,contact@aubagne.fr,http://www.aubagne.fr,MÃ©tropole d'Aix-Marseille-Provence,43.2157592,5.5359678,"(43.2157592, 5.5359678)",Parc naturel régional de la Sainte-Baume
528,13006,13930,Aureille,BOUCHES-DU-RHONE,13,22,1537,71,Mairie d'Aureille,2 avenue Mistral,490599201.0,contact@mairie-aureille.fr,http://www.aureille.fr,CC VallÃ©e des Baux-Alpilles (CC VBA),43.707188,4.947103,"(43.707188, 4.947103)",Parc naturel régional des Alpilles
529,13007,13339,Auriol,BOUCHES-DU-RHONE,13,45,11417,256,Mairie d'Auriol,Place de la LibÃ©ration,442047006.0,mairie-auriol@wanadoo.fr,http://www.mairie-auriol.fr,MÃ©tropole d'Aix-Marseille-Provence,43.369499206499995,5.63429021835,"(43.369499206499995, 5.63429021835)",Parc naturel régional de la Sainte-Baume
530,13008,13121,Aurons,BOUCHES-DU-RHONE,13,13,542,43,Mairie d'Aurons,Rue de la Mairie,490556302.0,mairie-aurons@orange.fr,http://www.aurons.fr,MÃ©tropole d'Aix-Marseille-Provence,43.664398193400004,5.15607023239,"(43.664398193400004, 5.15607023239)",
531,13009,13330,La Barben,BOUCHES-DU-RHONE,13,23,853,37,Mairie de La Barben,1 place de Forbin,490551889.0,mairie.la-barben@orange.fr,http://www.labarben.fr,MÃ©tropole d'Aix-Marseille-Provence,43.6299667358,5.17560911179,"(43.6299667358, 5.17560911179)",
532,13010,13570,Barbentane,BOUCHES-DU-RHONE,13,27,4127,151,Mairie de Barbentane,Cours Jean-Baptiste-Rey,490908585.0,dht.mairie@barbentane.fr,http://www.barbentane.fr,CA Terre de Provence,43.8987045288,4.74774217606,"(43.8987045288, 4.74774217606)",
533,13011,13520,Les Baux-de-Provence,BOUCHES-DU-RHONE,13,18,361,20,Mairie des Baux-de-Provence,HÃ´tel de Manville,490543403.0,accueil-mairie@lesbauxdeprovence.com,http://www.lesbauxdeprovence.com,CC VallÃ©e des Baux-Alpilles (CC VBA),43.743312835699996,4.79481077194,"(43.743312835699996, 4.79481077194)",Parc naturel régional des Alpilles
534,13012,13100,Beaurecueil,BOUCHES-DU-RHONE,13,10,578,57,Mairie de Beaurecueil,125 avenue Louis-Sylvestre,442669290.0,beaurecueil-mairie@wanadoo.fr,http://www.mairie-beaurecueil.fr,MÃ©tropole d'Aix-Marseille-Provence,43.511283874499995,5.54592323303,"(43.511283874499995, 5.54592323303)",
535,13013,13720,Belcodène,BOUCHES-DU-RHONE,13,13,1902,145,Mairie de BelcodÃ¨ne,Place de la LaÃ¯citÃ©,442706666.0,mairie@belcodene.fr,,MÃ©tropole d'Aix-Marseille-Provence,43.4253082275,5.58754491806,"(43.4253082275, 5.58754491806)",
536,13014,13132,Berre-l'Étang,BOUCHES-DU-RHONE,13,44,13483,307,Mairie de Berre-l'Ã‰tang,Place Jean-Moulin,442749300.0,accueil@berre-l-etang.fr,http://www.berreletang.fr,MÃ©tropole d'Aix-Marseille-Provence,43.4757729,5.1673089999999995,"(43.4757729, 5.1673089999999995)",
537,13015,13320,Bouc-Bel-Air,BOUCHES-DU-RHONE,13,22,14477,661,Mairie de Bouc-Bel-Air,Place de l'HÃ´tel-de-Ville,442949393.0,m.lemaire@boucbelair.fr,http://www.boucbelair.fr,MÃ©tropole d'Aix-Marseille-Provence,43.430301666300004,5.43471002579,"(43.430301666300004, 5.43471002579)",
538,13016,13720,La Bouilladisse,BOUCHES-DU-RHONE,13,13,6135,482,Mairie de La Bouilladisse,Place de la LibÃ©ration,442629708.0,mairie@ville-bouilladisse.com,http://www.ville-bouilladisse.com,MÃ©tropole d'Aix-Marseille-Provence,43.3943347,5.593807,"(43.3943347, 5.593807)",
539,13017,13150,Boulbon,BOUCHES-DU-RHONE,13,19,1495,77,Mairie de Boulbon,5 place Victor-Barberin,490439547.0,mairiedeboulbon@wanadoo.fr,http://www.mairie-boulbon.fr,CA d'Arles-Crau-Camargue-Montagnette,43.8631973267,4.6932220459,"(43.8631973267, 4.6932220459)",
540,13018,13440,Cabannes,BOUCHES-DU-RHONE,13,15,4439,287,Mairie de Cabannes,Place de la Mairie,490904040.0,contact@mairie-cabannes.fr,http://www.mairie-cabannes.fr,CA Terre de Provence,43.8607549,4.9489162,"(43.8607549, 4.9489162)",
541,13019,13822,Cabriès,BOUCHES-DU-RHONE,13,37,9708,265,Mairie de CabriÃ¨s,Place Ange-EstÃ¨ve,442281400.0,maire@cabries.fr,http://www.cabries.fr,MÃ©tropole d'Aix-Marseille-Provence,43.442985,5.378381,"(43.442985, 5.378381)",
542,13020,13950,Cadolive,BOUCHES-DU-RHONE,13,4,2159,512,Mairie de Cadolive,Place du Conte-Albert-Armand,442046318.0,mairie@mairie-cadolive.fr,http://www.mairie-cadolive.fr,MÃ©tropole d'Aix-Marseille-Provence,43.3961677551,5.54510784149,"(43.3961677551, 5.54510784149)",
543,13021,13620,Carry-le-Rouet,BOUCHES-DU-RHONE,13,10,5892,587,Mairie de Carry-le-Rouet,MontÃ©e des Moulins,442132525.0,,http://www.mairie-carrylerouet.fr,MÃ©tropole d'Aix-Marseille-Provence,43.329299926800005,5.1506800651599995,"(43.329299926800005, 5.1506800651599995)",
544,13022,13714,Cassis,BOUCHES-DU-RHONE,13,26,7162,274,Mairie de Cassis,Place Baragnon,442183636.0,accueil@cassis.fr,http://www.cassis.fr,MÃ©tropole d'Aix-Marseille-Provence,43.214199066199996,5.5396599769599995,"(43.214199066199996, 5.5396599769599995)",
545,13023,13600,Ceyreste,BOUCHES-DU-RHONE,13,23,4539,196,Mairie de Ceyreste,Place du GÃ©nÃ©ral-de-Gaulle,442837710.0,mairie.de.ceyreste@wanadoo.fr,http://www.ceyreste.fr,MÃ©tropole d'Aix-Marseille-Provence,43.214099884,5.63177013397,"(43.214099884, 5.63177013397)",
546,13024,13350,Charleval,BOUCHES-DU-RHONE,13,14,2715,189,Mairie de Charleval,HÃ´tel de Ville,442284118.0,mairie.charleval@wanadoo.fr,http://www.charleval-en-provence.org,MÃ©tropole d'Aix-Marseille-Provence,43.7308998108,5.18591022491,"(43.7308998108, 5.18591022491)",
547,13025,13790,Châteauneuf-le-Rouge,BOUCHES-DU-RHONE,13,13,2162,164,Mairie de ChÃ¢teauneuf-le-Rouge,Le ChÃ¢teau,442586201.0,secretariat@chateauneuflerouge.fr,http://www.chateauneuflerouge.fr,MÃ©tropole d'Aix-Marseille-Provence,43.489730835,5.56867790222,"(43.489730835, 5.56867790222)",
548,13026,13161,Châteauneuf-les-Martigues,BOUCHES-DU-RHONE,13,33,16349,499,Mairie de ChÃ¢teauneuf-les-Martigues,Place Bellot,442768900.0,direction.generale@chateauneuf-les-martigues.fr,http://www.chateauneuf-les-martigues.fr,MÃ©tropole d'Aix-Marseille-Provence,43.382900238000005,5.16391992569,"(43.382900238000005, 5.16391992569)",
549,13027,13833,Châteaurenard,BOUCHES-DU-RHONE,13,35,15440,443,Mairie de ChÃ¢teaurenard,Maison des services,490243535.0,maire@chateaurenard.com,http://www.chateaurenard.com,CA Terre de Provence,43.8820805,4.8557003,"(43.8820805, 4.8557003)",
550,13028,13703,La Ciotat,BOUCHES-DU-RHONE,13,32,35366,1097,Mairie de La Ciotat,Rond-point des Messageries-Maritimes,442088800.0,etat.civil@mairie-laciotat.fr,http://www.laciotat.com,MÃ©tropole d'Aix-Marseille-Provence,43.1737213,5.6060318,"(43.1737213, 5.6060318)",
551,13029,13250,Cornillon-Confoux,BOUCHES-DU-RHONE,13,15,1372,92,Mairie de Cornillon-Confoux,Place Bruno-Carsignol,490504591.0,mairiecornilloncx.accueil@orange.fr,http://www.cornillonconfoux.com,MÃ©tropole d'Aix-Marseille-Provence,43.5625991821,5.07169008255,"(43.5625991821, 5.07169008255)",
552,13030,13780,Cuges-les-Pins,BOUCHES-DU-RHONE,13,40,5043,127,Mairie de Cuges-les-Pins,Place Stanislas-Fabre,442738011.0,accueil@cuges-les-pins.fr,http://www.cuges-les-pins.fr,MÃ©tropole d'Aix-Marseille-Provence,43.2746946,5.7002073,"(43.2746946, 5.7002073)",Parc naturel régional de la Sainte-Baume
553,13031,13112,La Destrousse,BOUCHES-DU-RHONE,13,3,3442,1151,Mairie de La Destrousse,Place de la Mairie,442184930.0,contact@ladestrousse.fr,http://www.mairieladestrousse.com,MÃ©tropole d'Aix-Marseille-Provence,43.3947982788,5.59237003326,"(43.3947982788, 5.59237003326)",
554,13032,13510,Éguilles,BOUCHES-DU-RHONE,13,34,7764,227,Mairie d'Ã‰guilles,Place Gabriel-Payeur,442924061.0,secretariatmaire@mairie-eguilles.fr,http://www.eguilles.fr,MÃ©tropole d'Aix-Marseille-Provence,43.568298339799995,5.35416984558,"(43.568298339799995, 5.35416984558)",
555,13033,13742,Ensuès-la-Redonne,BOUCHES-DU-RHONE,13,26,5483,210,Mairie d'EnsuÃ¨s-la-Redonne,15 avenue du GÃ©nÃ©ral-Monsabert,442448888.0,accueil@mairie-ensues.fr,http://www.mairie-ensues.fr,MÃ©tropole d'Aix-Marseille-Provence,43.356555900000004,5.206068900000001,"(43.356555900000004, 5.206068900000001)",
556,13034,13810,Eygalières,BOUCHES-DU-RHONE,13,34,1889,56,Mairie d'EygaliÃ¨res,Place Marcel-Bonein,490959101.0,mairie.eygalieres@wanadoo.fr,http://www.mairie-eygalieres.fr,CC VallÃ©e des Baux-Alpilles (CC VBA),43.76015,4.950151,"(43.76015, 4.950151)",Parc naturel régional des Alpilles
557,13035,13430,Eyguières,BOUCHES-DU-RHONE,13,69,7112,103,Mairie d'EyguiÃ¨res,Rue du Couvent,490598800.0,secretariat.general@mairie-eyguieres.fr,http://www.eyguieres.org,MÃ©tropole d'Aix-Marseille-Provence,43.6948013306,5.03229999542,"(43.6948013306, 5.03229999542)",Parc naturel régional des Alpilles
558,13036,13630,Eyragues,BOUCHES-DU-RHONE,13,21,4436,213,Mairie d'Eyragues,Place de la LibÃ©ration,490249900.0,accueil@eyragues.fr,http://www.eyragues.fr,CA Terre de Provence,43.8406659,4.841572,"(43.8406659, 4.841572)",
559,13037,13580,La Fare-les-Oliviers,BOUCHES-DU-RHONE,13,14,8287,583,Mairie de La Fare-les-Oliviers,Place Camille-Pelletan,490454600.0,communication@lafarelesoliviers.fr,http://www.lafarelesoliviers.com,MÃ©tropole d'Aix-Marseille-Provence,43.5510559082,5.1959028244,"(43.5510559082, 5.1959028244)",
560,13038,13156,Fontvieille,BOUCHES-DU-RHONE,13,40,3614,90,Mairie de Fontvieille,8 rue Marcel-Honorat,490547902.0,mairie@fontvieille.fr,http://www.fontvieille-provence.com,CC VallÃ©e des Baux-Alpilles (CC VBA),43.724800109899995,4.71061992645,"(43.724800109899995, 4.71061992645)",Parc naturel régional des Alpilles
561,13039,13270,Fos-sur-Mer,BOUCHES-DU-RHONE,13,89,15608,176,Mairie de Fos-sur-Mer,Avenue RenÃ©-Cassin,442477000.0,courrier@mairie-fos-sur-mer.fr,http://www.fos-sur-mer.fr,MÃ©tropole d'Aix-Marseille-Provence,43.451999664300004,4.94259023666,"(43.451999664300004, 4.94259023666)",
562,13040,13710,Fuveau,BOUCHES-DU-RHONE,13,30,9971,331,Mairie de Fuveau,26 boulevard Ã‰mile-Loubet,442656500.0,elus@fuveau.com,http://www.mairiedefuveau.fr,MÃ©tropole d'Aix-Marseille-Provence,43.4538002014,5.56147003174,"(43.4538002014, 5.56147003174)",
563,13041,13542,Gardanne,BOUCHES-DU-RHONE,13,27,20407,751,Mairie de Gardanne,Cours de la RÃ©publique,442517900.0,accueil@ville-gardanne.fr,http://www.ville-gardanne.fr,MÃ©tropole d'Aix-Marseille-Provence,43.455669,5.470649,"(43.455669, 5.470649)",
564,13042,13887,Gémenos,BOUCHES-DU-RHONE,13,33,6452,196,Mairie de GÃ©menos,Place du GÃ©nÃ©ral-de-Gaulle,442328900.0,contactsg@mairie-gemenos.fr,http://www.mairie-gemenos.fr,MÃ©tropole d'Aix-Marseille-Provence,43.2952003479,5.627810001369999,"(43.2952003479, 5.627810001369999)",Parc naturel régional de la Sainte-Baume
565,13043,13721,Gignac-la-Nerthe,BOUCHES-DU-RHONE,13,9,9045,1053,Mairie de Gignac-la-Nerthe,Place de l'HÃ´tel-de-Ville,442770000.0,communication@mairie-gignaclanerthe.fr,http://www.gignaclanerthe.fr,MÃ©tropole d'Aix-Marseille-Provence,43.388186299999994,5.231319200000001,"(43.388186299999994, 5.231319200000001)",
566,13044,13450,Grans,BOUCHES-DU-RHONE,13,28,4911,177,Mairie de Grans,Boulevard Victor-Jauffret,490559970.0,accueil@grans.fr,http://www.grans.fr,MÃ©tropole d'Aix-Marseille-Provence,43.6091995239,5.06517982483,"(43.6091995239, 5.06517982483)",
